benchmark,clf_name,train_roc,train_prn,test_roc,test_prn
abalone_benchmark_1565.csv,KNN,0.9409,0.9241,0.9357,0.8824
abalone_benchmark_1565.csv,IForest,0.8592,0.7722,0.8253,0
abalone_benchmark_1565.csv,HBOS,0.8797,0.8101,0.9329,0
abalone_benchmark_1565.csv,LOF,0.7232,0.519,0.7931,0
abalone_benchmark_1565.csv,CBLOF,0.9137,0.8734,0.898,0
abalone_benchmark_1566.csv,ABOD,0.8693,0.85,0.8974,0.8889
abalone_benchmark_1566.csv,KNN,0.8888,0.8987,0.9447,0
abalone_benchmark_1566.csv,IForest,0.8004,0.7125,0.7868,0
abalone_benchmark_1566.csv,HBOS,0.8693,0.85,0.7894,0.6
abalone_benchmark_1566.csv,LOF,0.6437,0.4,0.7288,0
abalone_benchmark_1566.csv,CBLOF,0.8881,0.8875,0.8474,0.875
abalone_benchmark_1567.csv,ABOD,0.9442,0,0.9675,0
abalone_benchmark_1567.csv,KNN,0.9517,0,0.9704,0
abalone_benchmark_1567.csv,IForest,0.8696,0,0.8663,0.8571
abalone_benchmark_1567.csv,HBOS,0.9165,0,0.8663,0.8571
abalone_benchmark_1567.csv,LOF,0.7055,0,0.6647,0
abalone_benchmark_1567.csv,CBLOF,0.9069,0,0.9288,0.875
abalone_benchmark_1568.csv,ABOD,0.9099,0,0.8844,0.8261
abalone_benchmark_1568.csv,KNN,0.9681,0,0.9261,0
abalone_benchmark_1568.csv,IForest,0.859,0,0.7688,0.6364
abalone_benchmark_1568.csv,HBOS,0.8933,0,0.819,0.7619
abalone_benchmark_1568.csv,LOF,0.648,0,0.7925,0.6818
abalone_benchmark_1568.csv,CBLOF,0.9317,0,0.9052,0.8333
abalone_benchmark_1569.csv,ABOD,0.9219,0,0.8971,0.9524
abalone_benchmark_1569.csv,KNN,0.9592,0,0.9542,0.92
abalone_benchmark_1569.csv,IForest,0.8846,0,0.8571,0.9474
abalone_benchmark_1569.csv,HBOS,0.9293,0,0.8913,0.8696
abalone_benchmark_1569.csv,LOF,0.6459,0,0.6826,0.625
abalone_benchmark_1569.csv,CBLOF,0.9368,0,0.9142,0.913
abalone_benchmark_1570.csv,ABOD,0.9309,0,0.9741,0
abalone_benchmark_1570.csv,KNN,0.9537,0,0.9971,0
abalone_benchmark_1570.csv,IForest,0.8867,0,0.9289,0.875
abalone_benchmark_1570.csv,HBOS,0.9015,0,0.9468,0
abalone_benchmark_1570.csv,LOF,0.6511,0,0.6739,0.4545
abalone_benchmark_1570.csv,CBLOF,0.9309,0,0.9497,0
abalone_benchmark_1571.csv,ABOD,0.8733,0.7722,0.9154,0.8889
abalone_benchmark_1571.csv,KNN,0.9366,0.8861,0.8919,0.9375
abalone_benchmark_1571.csv,IForest,0.817,0.6709,0.9154,0.8889
abalone_benchmark_1571.csv,HBOS,0.8881,0.8077,0.9361,0
abalone_benchmark_1571.csv,LOF,0.6199,0.3165,0.5714,0.25
abalone_benchmark_1571.csv,CBLOF,0.8944,0.8101,0.9332,0
abalone_benchmark_1572.csv,ABOD,0.9051,0.8481,0.8,0.8462
abalone_benchmark_1572.csv,KNN,0.9464,0.9241,0.9417,0.9412
abalone_benchmark_1572.csv,IForest,0.8157,0.6835,0.7722,0.8333
abalone_benchmark_1572.csv,HBOS,0.8707,0.7848,0.8556,0.8667
abalone_benchmark_1572.csv,LOF,0.6644,0.4051,0.6333,0.3333
abalone_benchmark_1572.csv,CBLOF,0.8983,0.8354,0.8333,1
abalone_benchmark_1573.csv,ABOD,0.8792,0,0.8667,0.9444
abalone_benchmark_1573.csv,KNN,0.9677,0,0.9479,0
abalone_benchmark_1573.csv,IForest,0.8497,0,0.858,0.8095
abalone_benchmark_1573.csv,HBOS,0.9087,0,0.9059,0
abalone_benchmark_1573.csv,LOF,0.6949,0,0.6885,0.5
abalone_benchmark_1573.csv,CBLOF,0.9308,0,0.945,0
abalone_benchmark_1574.csv,ABOD,0.9315,0,0.9232,0
abalone_benchmark_1574.csv,KNN,0.9536,0,0.8667,0.9444
abalone_benchmark_1574.csv,IForest,0.8282,0,0.8074,0
abalone_benchmark_1574.csv,HBOS,0.9167,0,0.9044,0.8636
abalone_benchmark_1574.csv,LOF,0.666,0,0.6871,0
abalone_benchmark_1574.csv,CBLOF,0.8504,0,0.8305,0.7273
abalone_benchmark_1575.csv,ABOD,0.9309,0,0.9375,1
abalone_benchmark_1575.csv,KNN,0.9825,0,0.9583,1
abalone_benchmark_1575.csv,IForest,0.8204,0,0.852,0
abalone_benchmark_1575.csv,HBOS,0.8572,0,0.9109,0.9091
abalone_benchmark_1575.csv,LOF,0.7025,0,0.676,0.6923
abalone_benchmark_1575.csv,CBLOF,0.9088,0,0.908,0.8696
abalone_benchmark_1576.csv,ABOD,0.9366,0.8861,0.828,0.7222
abalone_benchmark_1576.csv,KNN,0.9648,0.9367,0.968,0
abalone_benchmark_1576.csv,IForest,0.8381,0.7089,0.8017,0.7059
abalone_benchmark_1576.csv,HBOS,0.8754,0.8026,0.8365,0.8667
abalone_benchmark_1576.csv,LOF,0.6761,0.4177,0.6588,0.4375
abalone_benchmark_1576.csv,CBLOF,0.824,0.6835,0.8778,0
abalone_benchmark_1577.csv,ABOD,0.8894,0.8101,0.8891,0.8824
abalone_benchmark_1577.csv,KNN,0.945,0.9114,0.9474,1
abalone_benchmark_1577.csv,IForest,0.785,0.6203,0.8281,0.7222
abalone_benchmark_1577.csv,HBOS,0.8699,0.7922,0.9098,0
abalone_benchmark_1577.csv,LOF,0.6598,0.3924,0.6533,0.3889
abalone_benchmark_1577.csv,CBLOF,0.8685,0.7722,0.9154,0.8889
abalone_benchmark_1578.csv,ABOD,0.9266,0,0.8579,0.8889
abalone_benchmark_1578.csv,KNN,0.9554,0,0.9062,0.9474
abalone_benchmark_1578.csv,IForest,0.8402,0,0.8494,0.7619
abalone_benchmark_1578.csv,HBOS,0.8834,0,0.8778,0.85
abalone_benchmark_1578.csv,LOF,0.6962,0,0.6504,0.4211
abalone_benchmark_1578.csv,CBLOF,0.9194,0,0.8977,0.8182
abalone_benchmark_1579.csv,ABOD,0.9309,0,0.8549,0
abalone_benchmark_1579.csv,KNN,0.9751,0,0.9289,0.875
abalone_benchmark_1579.csv,IForest,0.8572,0,0.8815,0.7917
abalone_benchmark_1579.csv,HBOS,0.9095,0,0.926,0
abalone_benchmark_1579.csv,LOF,0.7099,0,0.653,0.4286
abalone_benchmark_1579.csv,CBLOF,0.9088,0,0.8966,0
abalone_benchmark_1580.csv,ABOD,0.8934,0.8625,0.816,0.8182
abalone_benchmark_1580.csv,KNN,0.9456,0.9625,0.849,0.7692
abalone_benchmark_1580.csv,IForest,0.8021,0.6875,0.7971,0
abalone_benchmark_1580.csv,HBOS,0.8804,0.8375,0.8463,0.7143
abalone_benchmark_1580.csv,LOF,0.6,0.3,0.6683,0
abalone_benchmark_1580.csv,CBLOF,0.913,0.9,0.9205,0
abalone_benchmark_1581.csv,ABOD,0.948,0,0.8544,0.75
abalone_benchmark_1581.csv,KNN,0.9867,0,0.9555,0
abalone_benchmark_1581.csv,IForest,0.8938,0,0.8632,0.84
abalone_benchmark_1581.csv,HBOS,0.9248,0,0.8662,0.875
abalone_benchmark_1581.csv,LOF,0.6152,0,0.6641,0.5
abalone_benchmark_1581.csv,CBLOF,0.9635,0,0.9347,0
abalone_benchmark_1582.csv,ABOD,0.8793,0,0.8815,0.7917
abalone_benchmark_1582.csv,KNN,0.953,0,0.9705,0
abalone_benchmark_1582.csv,IForest,0.8499,0,0.8872,0.8636
abalone_benchmark_1582.csv,HBOS,0.8867,0,0.8937,0
abalone_benchmark_1582.csv,LOF,0.6878,0,0.7177,0.7333
abalone_benchmark_1582.csv,CBLOF,0.9162,0,0.9677,0
abalone_benchmark_1583.csv,ABOD,0.9143,0.8846,0.8979,0.8125
abalone_benchmark_1583.csv,KNN,0.962,0.9744,0.9347,0.9333
abalone_benchmark_1583.csv,IForest,0.8393,0.7436,0.7902,0
abalone_benchmark_1583.csv,HBOS,0.8802,0.8205,0.8097,0.9091
abalone_benchmark_1583.csv,LOF,0.6417,0.3718,0.8046,0
abalone_benchmark_1583.csv,CBLOF,0.9007,0.859,0.9632,0
abalone_benchmark_1584.csv,ABOD,0.8694,0.825,0.8792,0.8333
abalone_benchmark_1584.csv,KNN,0.9211,0.925,0.9231,1
abalone_benchmark_1584.csv,IForest,0.8242,0.7375,0.8408,0.8182
abalone_benchmark_1584.csv,HBOS,0.8888,0.8625,0.8381,0.75
abalone_benchmark_1584.csv,LOF,0.6694,0.4375,0.6985,0
abalone_benchmark_1584.csv,CBLOF,0.9017,0.8875,0.9204,0.9167
abalone_benchmark_1585.csv,ABOD,0.9076,0,0.9583,1
abalone_benchmark_1585.csv,KNN,0.9524,0,0.9971,0
abalone_benchmark_1585.csv,IForest,0.8553,0,0.8483,0.8947
abalone_benchmark_1585.csv,HBOS,0.8926,0,0.8575,0.75
abalone_benchmark_1585.csv,LOF,0.691,0,0.7058,0.5789
abalone_benchmark_1585.csv,CBLOF,0.9374,0,0.9317,0.913
abalone_benchmark_1586.csv,ABOD,0.8738,0.825,0.9346,0
abalone_benchmark_1586.csv,KNN,0.9195,0.9125,0.9286,1
abalone_benchmark_1586.csv,IForest,0.8086,0.7,0.882,0
abalone_benchmark_1586.csv,HBOS,0.8803,0.8375,0.9124,0
abalone_benchmark_1586.csv,LOF,0.6456,0.3875,0.6023,0
abalone_benchmark_1586.csv,CBLOF,0.8738,0.825,0.9508,0
abalone_benchmark_1587.csv,ABOD,0.8957,0,0.9468,0
abalone_benchmark_1587.csv,KNN,0.9645,0,0.9912,0
abalone_benchmark_1587.csv,IForest,0.8651,0,0.9305,0
abalone_benchmark_1587.csv,HBOS,0.8971,0,0.969,0
abalone_benchmark_1587.csv,LOF,0.6204,0,0.5106,0.1579
abalone_benchmark_1587.csv,CBLOF,0.8269,0,0.8611,0
abalone_benchmark_1588.csv,ABOD,0.922,0,0.965,0
abalone_benchmark_1588.csv,KNN,0.9578,0.9241,0.9762,1
abalone_benchmark_1588.csv,IForest,0.8658,0,0.8488,0.8333
abalone_benchmark_1588.csv,HBOS,0.8939,0,0.902,0.9444
abalone_benchmark_1588.csv,LOF,0.641,0,0.6331,0.3684
abalone_benchmark_1588.csv,CBLOF,0.9361,0,0.8698,0.8
abalone_benchmark_1589.csv,ABOD,0.9314,0,0.9033,0.9
abalone_benchmark_1589.csv,KNN,0.9757,0,0.9942,0
abalone_benchmark_1589.csv,IForest,0.8281,0,0.7267,0.5789
abalone_benchmark_1589.csv,HBOS,0.91,0,0.8916,0
abalone_benchmark_1589.csv,LOF,0.6952,0,0.7262,0
abalone_benchmark_1589.csv,CBLOF,0.924,0,0.852,0.8
abalone_benchmark_1590.csv,ABOD,0.9134,0,0.9254,0
abalone_benchmark_1590.csv,KNN,0.9814,0,0.9742,0
abalone_benchmark_1590.csv,IForest,0.8302,0,0.8654,0.7917
abalone_benchmark_1590.csv,HBOS,0.9148,0,0.9112,0.875
abalone_benchmark_1590.csv,LOF,0.6187,0,0.6532,0
abalone_benchmark_1590.csv,CBLOF,0.8227,0,0.7795,0.6818
abalone_benchmark_1591.csv,ABOD,0.9033,0.8354,0.8499,0.7647
abalone_benchmark_1591.csv,KNN,0.9443,0.9,0.9082,0.8333
abalone_benchmark_1591.csv,IForest,0.8197,0.6835,0.6414,0.4
abalone_benchmark_1591.csv,HBOS,0.8859,0.8514,0.7166,0.8
abalone_benchmark_1591.csv,LOF,0.7014,0.4684,0.8524,0
abalone_benchmark_1591.csv,CBLOF,0.9033,0.8354,0.7388,0.6923
abalone_benchmark_1592.csv,ABOD,0.9203,0,0.9441,0
abalone_benchmark_1592.csv,KNN,0.9732,0,0.9942,0
abalone_benchmark_1592.csv,IForest,0.8524,0,0.9056,0
abalone_benchmark_1592.csv,HBOS,0.8703,0,0.9633,0
abalone_benchmark_1592.csv,LOF,0.6109,0,0.4745,0.0833
abalone_benchmark_1592.csv,CBLOF,0.8298,0,0.8526,0
abalone_benchmark_1593.csv,ABOD,0.9172,0.8608,0.86,0.8235
abalone_benchmark_1593.csv,KNN,0.9729,0.962,0.8337,0.8125
abalone_benchmark_1593.csv,IForest,0.8268,0.6962,0.7905,0
abalone_benchmark_1593.csv,HBOS,0.9186,0.8831,0.907,0
abalone_benchmark_1593.csv,LOF,0.6041,0.2911,0.6196,0
abalone_benchmark_1593.csv,CBLOF,0.9033,0.8354,0.8723,0
abalone_benchmark_1594.csv,ABOD,0.926,0,0.8885,0.9474
abalone_benchmark_1594.csv,KNN,0.9619,0,0.9972,0
abalone_benchmark_1594.csv,IForest,0.8685,0,0.7948,0
abalone_benchmark_1594.csv,HBOS,0.9267,0,0.8885,0.9474
abalone_benchmark_1594.csv,LOF,0.6527,0,0.7097,0
abalone_benchmark_1594.csv,CBLOF,0.9332,0,0.9121,0
abalone_benchmark_1595.csv,ABOD,0.9102,0.8481,0.9444,1
abalone_benchmark_1595.csv,KNN,0.9729,0.962,0.9722,1
abalone_benchmark_1595.csv,IForest,0.8058,0.6582,0.8692,0
abalone_benchmark_1595.csv,HBOS,0.8615,0.7595,0.9416,0.9412
abalone_benchmark_1595.csv,LOF,0.6874,0.443,0.5718,0.2222
abalone_benchmark_1595.csv,CBLOF,0.8893,0.8101,0.9694,0.9444
abalone_benchmark_1596.csv,ABOD,0.9009,0,0.8487,0.8333
abalone_benchmark_1596.csv,KNN,0.9642,0,0.9468,0.9048
abalone_benchmark_1596.csv,IForest,0.8306,0,0.7366,0.55
abalone_benchmark_1596.csv,HBOS,0.9009,0,0.8515,0.8824
abalone_benchmark_1596.csv,LOF,0.6409,0,0.6903,0
abalone_benchmark_1596.csv,CBLOF,0.8588,0,0.8165,0.7
abalone_benchmark_1597.csv,ABOD,0.8895,0.8101,0.939,0
abalone_benchmark_1597.csv,KNN,0.959,0.9367,0.9709,0.9474
abalone_benchmark_1597.csv,IForest,0.806,0.6582,0.8281,0.7222
abalone_benchmark_1597.csv,HBOS,0.9312,0.8861,0.9099,0
abalone_benchmark_1597.csv,LOF,0.6252,0.3291,0.5925,0.2632
abalone_benchmark_1597.csv,CBLOF,0.8755,0.7848,0.9418,0.8947
abalone_benchmark_1598.csv,ABOD,0.8883,0.8354,0.932,0.875
abalone_benchmark_1598.csv,KNN,0.922,0.8987,0.9688,1
abalone_benchmark_1598.csv,IForest,0.8008,0.6709,0.8612,0
abalone_benchmark_1598.csv,HBOS,0.8614,0.7848,0.9605,0
abalone_benchmark_1598.csv,LOF,0.6728,0.4304,0.6856,0
abalone_benchmark_1598.csv,CBLOF,0.8816,0.8228,0.8924,0
abalone_benchmark_1599.csv,ABOD,0.8875,0.7975,0.8666,0.8333
abalone_benchmark_1599.csv,KNN,0.9719,0.9494,0.9472,0.9474
abalone_benchmark_1599.csv,IForest,0.8804,0.7848,0.911,0
abalone_benchmark_1599.csv,HBOS,0.9086,0.8354,0.9331,0
abalone_benchmark_1599.csv,LOF,0.6342,0.3418,0.5913,0.2941
abalone_benchmark_1599.csv,CBLOF,0.9297,0.8734,0.9944,0
abalone_benchmark_1600.csv,ABOD,0.9178,0,0.8684,0
abalone_benchmark_1600.csv,KNN,0.9615,0,0.9583,0
abalone_benchmark_1600.csv,IForest,0.8305,0,0.825,0
abalone_benchmark_1600.csv,HBOS,0.9106,0,0.8902,0
abalone_benchmark_1600.csv,LOF,0.6704,0,0.6642,0.45
abalone_benchmark_1600.csv,CBLOF,0.9324,0,0.8959,0
abalone_benchmark_1601.csv,ABOD,0.8932,0.8354,0.9328,0
abalone_benchmark_1601.csv,KNN,0.928,0.9103,0.9917,0
abalone_benchmark_1601.csv,IForest,0.8592,0.7722,0.9273,0
abalone_benchmark_1601.csv,HBOS,0.9144,0.8846,0.9273,0
abalone_benchmark_1601.csv,LOF,0.6278,0.3418,0.6137,0.2941
abalone_benchmark_1601.csv,CBLOF,0.9,0.8481,0.9595,0
abalone_benchmark_1602.csv,ABOD,0.9062,0.85,0.8834,0.875
abalone_benchmark_1602.csv,KNN,0.9334,0.9,0.9972,0
abalone_benchmark_1602.csv,IForest,0.8178,0.6875,0.9196,0
abalone_benchmark_1602.csv,HBOS,0.8722,0.7875,0.9362,0
abalone_benchmark_1602.csv,LOF,0.6614,0.4,0.6558,0
abalone_benchmark_1602.csv,CBLOF,0.8858,0.8125,0.9584,0
abalone_benchmark_1603.csv,ABOD,0.8884,0.8354,0.9549,0
abalone_benchmark_1603.csv,KNN,0.9624,0.9747,0.9972,0
abalone_benchmark_1603.csv,IForest,0.8749,0.8101,0.8584,0
abalone_benchmark_1603.csv,HBOS,0.9018,0.8608,0.9265,0
abalone_benchmark_1603.csv,LOF,0.619,0.3291,0.6433,0
abalone_benchmark_1603.csv,CBLOF,0.9153,0.8861,0.9549,0
abalone_benchmark_1604.csv,ABOD,0.8655,0.775,0.8779,0.7778
abalone_benchmark_1604.csv,KNN,0.9131,0.8625,0.9139,0.9375
abalone_benchmark_1604.csv,IForest,0.8587,0.7625,0.8779,0.7778
abalone_benchmark_1604.csv,HBOS,0.8723,0.7875,0.9084,0.8333
abalone_benchmark_1604.csv,LOF,0.6821,0.4375,0.6087,0.3125
abalone_benchmark_1604.csv,CBLOF,0.9063,0.85,0.9695,0.9444
abalone_benchmark_1605.csv,ABOD,0.883,0.825,0.9211,0
abalone_benchmark_1605.csv,KNN,0.937,0.9367,0.9973,0
abalone_benchmark_1605.csv,IForest,0.7765,0.625,0.8641,0.75
abalone_benchmark_1605.csv,HBOS,0.8539,0.8243,0.8926,0
abalone_benchmark_1605.csv,LOF,0.6233,0.3375,0.6574,0
abalone_benchmark_1605.csv,CBLOF,0.863,0.7875,0.9891,0
abalone_benchmark_1606.csv,ABOD,0.8728,0.7975,0.8391,0.7059
abalone_benchmark_1606.csv,KNN,0.947,0.925,0.9384,0.9375
abalone_benchmark_1606.csv,IForest,0.8524,0.7595,0.7802,0.6667
abalone_benchmark_1606.csv,HBOS,0.9136,0.8734,0.8474,0.8571
abalone_benchmark_1606.csv,LOF,0.5802,0.2532,0.6614,0
abalone_benchmark_1606.csv,CBLOF,0.9205,0.8861,0.8474,0.8571
abalone_benchmark_1607.csv,ABOD,0.8829,0,0.913,1
abalone_benchmark_1607.csv,KNN,0.9404,0,0.913,1
abalone_benchmark_1607.csv,IForest,0.8613,0,0.7467,0.7059
abalone_benchmark_1607.csv,HBOS,0.9116,0,0.8204,0.8824
abalone_benchmark_1607.csv,LOF,0.6672,0,0.7268,0
abalone_benchmark_1607.csv,CBLOF,0.7751,0,0.8582,0.8095
abalone_benchmark_1608.csv,ABOD,0.9251,0.875,0.91,0
abalone_benchmark_1608.csv,KNN,0.9595,0.9375,0.9155,0.8889
abalone_benchmark_1608.csv,IForest,0.8702,0.775,0.7646,0
abalone_benchmark_1608.csv,HBOS,0.9045,0.8375,0.8601,0.8235
abalone_benchmark_1608.csv,LOF,0.5816,0.25,0.6525,0
abalone_benchmark_1608.csv,CBLOF,0.9114,0.85,0.8782,0
abalone_benchmark_1609.csv,ABOD,0.9323,0,0.8777,0.85
abalone_benchmark_1609.csv,KNN,0.9614,0,0.9943,0
abalone_benchmark_1609.csv,IForest,0.8594,0,0.8237,0.7143
abalone_benchmark_1609.csv,HBOS,0.9104,0,0.872,0.7727
abalone_benchmark_1609.csv,LOF,0.6409,0,0.6842,0
abalone_benchmark_1609.csv,CBLOF,0.925,0,0.96,0
abalone_benchmark_1610.csv,ABOD,0.8909,0.859,0.8461,0.7143
abalone_benchmark_1610.csv,KNN,0.9176,0.9103,0.9203,0
abalone_benchmark_1610.csv,IForest,0.8842,0.8462,0.8516,0.8333
abalone_benchmark_1610.csv,HBOS,0.9109,0.8974,0.923,0.8571
abalone_benchmark_1610.csv,LOF,0.6707,0.4359,0.6839,0
abalone_benchmark_1610.csv,CBLOF,0.9176,0.9103,0.8187,0.9
abalone_benchmark_1611.csv,ABOD,0.9051,0,0.929,0.95
abalone_benchmark_1611.csv,KNN,0.9554,0,0.9517,0.9524
abalone_benchmark_1611.csv,IForest,0.8043,0,0.7812,0.7222
abalone_benchmark_1611.csv,HBOS,0.8705,0.7662,0.9261,0.9048
abalone_benchmark_1611.csv,LOF,0.6892,0,0.696,0.4762
abalone_benchmark_1611.csv,CBLOF,0.9051,0,0.929,0.95
abalone_benchmark_1612.csv,ABOD,0.8874,0.7975,0.9246,0
abalone_benchmark_1612.csv,KNN,0.9507,0.9114,0.9387,0
abalone_benchmark_1612.csv,IForest,0.8804,0.7848,0.8718,0
abalone_benchmark_1612.csv,HBOS,0.9296,0.8734,0.8859,0
abalone_benchmark_1612.csv,LOF,0.6552,0.3797,0.6492,0
abalone_benchmark_1612.csv,CBLOF,0.9437,0.8987,0.9137,0
abalone_benchmark_1613.csv,ABOD,0.9062,0,0.8608,0.9412
abalone_benchmark_1613.csv,KNN,0.9773,0,0.9688,0
abalone_benchmark_1613.csv,IForest,0.9133,0,0.8667,0
abalone_benchmark_1613.csv,HBOS,0.9282,0,0.8552,0.8421
abalone_benchmark_1613.csv,LOF,0.6006,0,0.6765,0.4737
abalone_benchmark_1613.csv,CBLOF,0.9418,0,0.966,0
abalone_benchmark_1614.csv,ABOD,0.8764,0.8125,0.8641,0.75
abalone_benchmark_1614.csv,KNN,0.9296,0.9125,0.8723,0.9231
abalone_benchmark_1614.csv,IForest,0.8299,0.725,0.8981,0.8125
abalone_benchmark_1614.csv,HBOS,0.8897,0.8375,0.9606,0
abalone_benchmark_1614.csv,LOF,0.637,0.3625,0.6291,0.3333
abalone_benchmark_1614.csv,CBLOF,0.8964,0.85,0.9606,0
abalone_benchmark_1615.csv,ABOD,0.9045,0.8375,0.9418,0.8947
abalone_benchmark_1615.csv,KNN,0.9595,0.9375,0.9474,1
abalone_benchmark_1615.csv,IForest,0.8563,0.75,0.9251,0
abalone_benchmark_1615.csv,HBOS,0.9182,0.8625,0.9681,0
abalone_benchmark_1615.csv,LOF,0.5813,0.25,0.4819,0.0588
abalone_benchmark_1615.csv,CBLOF,0.932,0.8875,0.9654,0
abalone_benchmark_1616.csv,ABOD,0.8955,0,0.8773,0
abalone_benchmark_1616.csv,KNN,0.9827,0,0.8972,0.9524
abalone_benchmark_1616.csv,IForest,0.8373,0,0.8431,0
abalone_benchmark_1616.csv,HBOS,0.9114,0,0.8744,0
abalone_benchmark_1616.csv,LOF,0.6265,0,0.5859,0.3333
abalone_benchmark_1616.csv,CBLOF,0.9246,0,0.9401,0
abalone_benchmark_1617.csv,ABOD,0.9479,0,0.8711,0.7778
abalone_benchmark_1617.csv,KNN,0.9944,0,0.997,0
abalone_benchmark_1617.csv,IForest,0.8782,0,0.88,0.875
abalone_benchmark_1617.csv,HBOS,0.9184,0,0.8985,0.88
abalone_benchmark_1617.csv,LOF,0.6304,0,0.6712,0.5
abalone_benchmark_1617.csv,CBLOF,0.9324,0,0.9696,0
abalone_benchmark_1618.csv,ABOD,0.9033,0.8354,0.9332,0
abalone_benchmark_1618.csv,KNN,0.945,0.9114,0.9694,0.9444
abalone_benchmark_1618.csv,IForest,0.8128,0.6709,0.922,0
abalone_benchmark_1618.csv,HBOS,0.8963,0.8228,0.936,0
abalone_benchmark_1618.csv,LOF,0.583,0.2532,0.5356,0
abalone_benchmark_1618.csv,CBLOF,0.9033,0.8354,0.961,0
abalone_benchmark_1619.csv,ABOD,0.8478,0.775,0.7446,0.7778
abalone_benchmark_1619.csv,KNN,0.913,0.9,0.9232,0.8571
abalone_benchmark_1619.csv,IForest,0.8217,0.725,0.8437,0
abalone_benchmark_1619.csv,HBOS,0.8804,0.8375,0.9589,0
abalone_benchmark_1619.csv,LOF,0.6262,0.35,0.548,0
abalone_benchmark_1619.csv,CBLOF,0.8674,0.8125,0.8026,0
abalone_benchmark_1620.csv,ABOD,0.8982,0.8354,0.7888,0.6471
abalone_benchmark_1620.csv,KNN,0.9533,0.9367,0.986,0
abalone_benchmark_1620.csv,IForest,0.8707,0.7848,0.8332,0
abalone_benchmark_1620.csv,HBOS,0.912,0.8608,0.8416,0
abalone_benchmark_1620.csv,LOF,0.5817,0.2532,0.6498,0
abalone_benchmark_1620.csv,CBLOF,0.8569,0.7595,0.8471,0.7222
abalone_benchmark_1621.csv,ABOD,0.6562,0,0.6556,0.4048
abalone_benchmark_1621.csv,KNN,0.6864,0,0.6876,0
abalone_benchmark_1621.csv,IForest,0.6057,0,0.6449,0
abalone_benchmark_1621.csv,HBOS,0.6635,0,0.648,0
abalone_benchmark_1621.csv,LOF,0.5923,0,0.5449,0.1951
abalone_benchmark_1621.csv,CBLOF,0.6427,0,0.6778,0.4318
abalone_benchmark_1622.csv,ABOD,0.6656,0,0.6227,0.3571
abalone_benchmark_1622.csv,KNN,0.6873,0,0.6441,0.4
abalone_benchmark_1622.csv,IForest,0.6294,0,0.5623,0.2653
abalone_benchmark_1622.csv,HBOS,0.6836,0,0.6037,0.3542
abalone_benchmark_1622.csv,LOF,0.6004,0,0.5996,0.3333
abalone_benchmark_1622.csv,CBLOF,0.6221,0,0.5523,0.2449
abalone_benchmark_1623.csv,ABOD,0.6439,0,0.5974,0.3235
abalone_benchmark_1623.csv,KNN,0.6671,0,0.6479,0.4286
abalone_benchmark_1623.csv,IForest,0.5807,0,0.6283,0.35
abalone_benchmark_1623.csv,HBOS,0.6808,0.4251,0.6775,0.4286
abalone_benchmark_1623.csv,LOF,0.564,0,0.5855,0.2558
abalone_benchmark_1623.csv,CBLOF,0.6073,0,0.6555,0.4103
abalone_benchmark_1624.csv,ABOD,0.6212,0,0.6872,0
abalone_benchmark_1624.csv,KNN,0.6653,0,0.6899,0.4565
abalone_benchmark_1624.csv,IForest,0.6076,0,0.6206,0
abalone_benchmark_1624.csv,HBOS,0.6823,0,0.6793,0.4444
abalone_benchmark_1624.csv,LOF,0.5736,0,0.5888,0.2927
abalone_benchmark_1624.csv,CBLOF,0.6042,0,0.6393,0
abalone_benchmark_1625.csv,ABOD,0.6308,0.3393,0.6342,0
abalone_benchmark_1625.csv,KNN,0.6603,0.3929,0.6717,0
abalone_benchmark_1625.csv,IForest,0.5915,0.2679,0.6105,0
abalone_benchmark_1625.csv,HBOS,0.6639,0.4012,0.6178,0
abalone_benchmark_1625.csv,LOF,0.5555,0.2024,0.55,0
abalone_benchmark_1625.csv,CBLOF,0.5948,0.2738,0.6178,0
abalone_benchmark_1626.csv,ABOD,0.631,0.3452,0.7267,0
abalone_benchmark_1626.csv,KNN,0.6504,0.381,0.7459,0
abalone_benchmark_1626.csv,IForest,0.5924,0.2738,0.6814,0
abalone_benchmark_1626.csv,HBOS,0.6449,0.3758,0.7093,0
abalone_benchmark_1626.csv,LOF,0.5859,0.2619,0.6287,0
abalone_benchmark_1626.csv,CBLOF,0.6117,0.3095,0.7324,0
abalone_benchmark_1627.csv,ABOD,0.632,0.3452,0.6476,0
abalone_benchmark_1627.csv,KNN,0.6741,0.4226,0.6212,0
abalone_benchmark_1627.csv,IForest,0.6191,0.3214,0.5871,0
abalone_benchmark_1627.csv,HBOS,0.6516,0.3987,0.6159,0.3333
abalone_benchmark_1627.csv,LOF,0.551,0.1964,0.5621,0
abalone_benchmark_1627.csv,CBLOF,0.6094,0.3036,0.5778,0
abalone_benchmark_1628.csv,ABOD,0.6572,0,0.5712,0
abalone_benchmark_1628.csv,KNN,0.6638,0,0.6024,0.3
abalone_benchmark_1628.csv,IForest,0.6272,0,0.5569,0
abalone_benchmark_1628.csv,HBOS,0.6838,0,0.6775,0.4286
abalone_benchmark_1628.csv,LOF,0.5674,0,0.535,0.1667
abalone_benchmark_1628.csv,CBLOF,0.6372,0,0.5894,0.275
abalone_benchmark_1629.csv,ABOD,0.6349,0,0.7215,0
abalone_benchmark_1629.csv,KNN,0.6483,0,0.7696,0
