benchmark,clf_name,train_roc,train_prn,test_roc,test_prn
wine_benchmark_1218.csv,IForest,0.5407,0.0,0.5169,0.0
wine_benchmark_1218.csv,HBOS,0.5234,0.0,0.5428,0.0
wine_benchmark_1218.csv,LOF,0.5546,0.0,0.5182,0.0
wine_benchmark_1218.csv,CBLOF,0.5477,0.0,0.5161,0.0
wine_benchmark_1219.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1219.csv,KNN,0.5579,0.0,0.534,0.0
wine_benchmark_1219.csv,IForest,0.5383,0.0,0.5454,0.0
wine_benchmark_1219.csv,HBOS,0.5188,0.0,0.5454,0.0
wine_benchmark_1219.csv,LOF,0.5416,0.0,0.5378,0.0
wine_benchmark_1219.csv,CBLOF,0.5222,0.0,0.5024,0.0
wine_benchmark_1220.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1220.csv,KNN,0.5797,0.0,0.523,0.0
wine_benchmark_1220.csv,IForest,0.5559,0.0,0.5291,0.0
wine_benchmark_1220.csv,HBOS,0.5525,0.0,0.5047,0.0
wine_benchmark_1220.csv,LOF,0.5492,0.0,0.5125,0.0
wine_benchmark_1220.csv,CBLOF,0.539,0.0,0.5209,0.0
wine_benchmark_1221.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1221.csv,KNN,0.5703,0.0,0.5631,0.0
wine_benchmark_1221.csv,IForest,0.5361,0.0,0.5163,0.0
wine_benchmark_1221.csv,HBOS,0.5259,0.0,0.5373,0.0
wine_benchmark_1221.csv,LOF,0.5566,0.0,0.5468,0.0
wine_benchmark_1221.csv,CBLOF,0.5327,0.0,0.5136,0.0
wine_benchmark_1222.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1222.csv,KNN,0.5729,0.0,0.4834,0.0
wine_benchmark_1222.csv,IForest,0.5593,0.0,0.5037,0.0
wine_benchmark_1222.csv,HBOS,0.5525,0.0,0.4611,0.0
wine_benchmark_1222.csv,LOF,0.5699,0.0,0.4997,0.0
wine_benchmark_1222.csv,CBLOF,0.5593,0.0,0.4757,0.0
wine_benchmark_1223.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1223.csv,KNN,0.5615,0.0,0.605,0.0
wine_benchmark_1223.csv,IForest,0.5615,0.0,0.5551,0.0
wine_benchmark_1223.csv,HBOS,0.5615,0.0,0.532,0.0
wine_benchmark_1223.csv,LOF,0.558,0.0,0.5708,0.0
wine_benchmark_1223.csv,CBLOF,0.5304,0.0,0.5482,0.0
wine_benchmark_1224.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1224.csv,KNN,0.5512,0.0,0.5851,0.0
wine_benchmark_1224.csv,IForest,0.5479,0.0,0.5311,0.0
wine_benchmark_1224.csv,HBOS,0.558,0.0,0.5284,0.0
wine_benchmark_1224.csv,LOF,0.5546,0.0,0.5534,0.0
wine_benchmark_1224.csv,CBLOF,0.5546,0.0,0.5422,0.0
wine_benchmark_1225.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1225.csv,KNN,0.5554,0.0,0.5281,0.0
wine_benchmark_1225.csv,IForest,0.5657,0.0,0.5822,0.0
wine_benchmark_1225.csv,HBOS,0.538,0.0,0.5649,0.0
wine_benchmark_1225.csv,LOF,0.5448,0.0,0.5581,0.0
wine_benchmark_1225.csv,CBLOF,0.5239,0.0,0.512,0.0
wine_benchmark_1226.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1226.csv,KNN,0.5356,0.0,0.5065,0.0
wine_benchmark_1226.csv,IForest,0.5096,0.0,0.5413,0.0
wine_benchmark_1226.csv,HBOS,0.5096,0.0,0.5273,0.0
wine_benchmark_1226.csv,LOF,0.5225,0.0,0.4972,0.0
wine_benchmark_1226.csv,CBLOF,0.5098,0.0,0.4932,0.0
wine_benchmark_1227.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1227.csv,KNN,0.5468,0.0,0.5423,0.0
wine_benchmark_1227.csv,IForest,0.5201,0.0,0.5099,0.0
wine_benchmark_1227.csv,HBOS,0.5566,0.0,0.5654,0.0
wine_benchmark_1227.csv,LOF,0.5367,0.0,0.4987,0.0
wine_benchmark_1227.csv,CBLOF,0.5566,0.0,0.5318,0.0
wine_benchmark_1228.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1228.csv,KNN,0.5553,0.0,0.5427,0.0
wine_benchmark_1228.csv,IForest,0.5413,0.0,0.5293,0.0
wine_benchmark_1228.csv,HBOS,0.5346,0.0,0.5084,0.0
wine_benchmark_1228.csv,LOF,0.5622,0.0,0.5293,0.0
wine_benchmark_1228.csv,CBLOF,0.5274,0.0,0.5104,0.0
wine_benchmark_1229.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1229.csv,KNN,0.517,0.0,0.5363,0.0
wine_benchmark_1229.csv,IForest,0.5069,0.0,0.4906,0.0
wine_benchmark_1229.csv,HBOS,0.4936,0.0,0.5204,0.0
wine_benchmark_1229.csv,LOF,0.5168,0.0,0.5244,0.0
wine_benchmark_1229.csv,CBLOF,0.5003,0.0,0.5329,0.0
wine_benchmark_1230.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1230.csv,KNN,0.5501,0.0,0.5793,0.0
wine_benchmark_1230.csv,IForest,0.54,0.0,0.5058,0.0
wine_benchmark_1230.csv,HBOS,0.5402,0.0,0.5164,0.0
wine_benchmark_1230.csv,LOF,0.5566,0.0,0.5092,0.0
wine_benchmark_1230.csv,CBLOF,0.5301,0.0,0.5264,0.0
wine_benchmark_1231.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1231.csv,KNN,0.5378,0.0,0.6141,0.0
wine_benchmark_1231.csv,IForest,0.5345,0.0,0.5864,0.0
wine_benchmark_1231.csv,HBOS,0.5078,0.0,0.5594,0.0
wine_benchmark_1231.csv,LOF,0.5311,0.0,0.5574,0.0
wine_benchmark_1231.csv,CBLOF,0.5278,0.0,0.5588,0.0
wine_benchmark_1232.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1232.csv,KNN,0.5665,0.0,0.5468,0.0
wine_benchmark_1232.csv,IForest,0.5599,0.0,0.5376,0.0
wine_benchmark_1232.csv,HBOS,0.5367,0.0,0.5654,0.0
wine_benchmark_1232.csv,LOF,0.5634,0.0,0.5143,0.0
wine_benchmark_1232.csv,CBLOF,0.54,0.0,0.5217,0.0
wine_benchmark_1233.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1233.csv,KNN,0.5729,0.0,0.5395,0.0
wine_benchmark_1233.csv,IForest,0.5559,0.0,0.5243,0.0
wine_benchmark_1233.csv,HBOS,0.5424,0.0,0.5189,0.0
wine_benchmark_1233.csv,LOF,0.5661,0.0,0.5284,0.0
wine_benchmark_1233.csv,CBLOF,0.5458,0.0,0.5057,0.0
wine_benchmark_1234.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1234.csv,KNN,0.5581,0.0,0.5786,0.0
wine_benchmark_1234.csv,IForest,0.551,0.0,0.6238,0.0
wine_benchmark_1234.csv,HBOS,0.5546,0.0,0.6064,0.0
wine_benchmark_1234.csv,LOF,0.5474,0.0,0.6009,0.0
wine_benchmark_1234.csv,CBLOF,0.5331,0.0,0.5871,0.0
wine_benchmark_1235.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1235.csv,KNN,0.5458,0.0,0.577,0.0
wine_benchmark_1235.csv,IForest,0.5322,0.0,0.5736,0.0
wine_benchmark_1235.csv,HBOS,0.5254,0.0,0.5703,0.0
wine_benchmark_1235.csv,LOF,0.5186,0.0,0.5666,0.0
wine_benchmark_1235.csv,CBLOF,0.539,0.0,0.5382,0.0
wine_benchmark_1236.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1236.csv,KNN,0.5525,0.0,0.574,0.0
wine_benchmark_1236.csv,IForest,0.5322,0.0,0.575,0.0
wine_benchmark_1236.csv,HBOS,0.5322,0.0,0.5139,0.0
wine_benchmark_1236.csv,LOF,0.5492,0.0,0.6024,0.0
wine_benchmark_1236.csv,CBLOF,0.5223,0.0,0.5206,0.0
wine_benchmark_1237.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1237.csv,KNN,0.5699,0.0,0.5204,0.0
wine_benchmark_1237.csv,IForest,0.5433,0.0,0.5522,0.0
wine_benchmark_1237.csv,HBOS,0.5402,0.0,0.5302,0.0
wine_benchmark_1237.csv,LOF,0.5402,0.0,0.5343,0.0
wine_benchmark_1237.csv,CBLOF,0.5634,0.0,0.5302,0.0
wine_benchmark_1238.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1238.csv,KNN,0.5495,0.0,0.484,0.0
wine_benchmark_1238.csv,IForest,0.5431,0.0,0.4987,0.0
wine_benchmark_1238.csv,HBOS,0.5367,0.0,0.5153,0.0
wine_benchmark_1238.csv,LOF,0.5431,0.0,0.5027,0.0
wine_benchmark_1238.csv,CBLOF,0.5367,0.0,0.492,0.0
wine_benchmark_1239.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1239.csv,KNN,0.5492,0.0,0.5514,0.0
wine_benchmark_1239.csv,IForest,0.5357,0.0,0.4895,0.0
wine_benchmark_1239.csv,HBOS,0.5525,0.0,0.5054,0.0
wine_benchmark_1239.csv,LOF,0.5458,0.0,0.5152,0.0
wine_benchmark_1239.csv,CBLOF,0.522,0.0,0.4861,0.0
wine_benchmark_1240.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1240.csv,KNN,0.5318,0.0,0.5184,0.0
wine_benchmark_1240.csv,IForest,0.5156,0.0,0.5316,0.0
wine_benchmark_1240.csv,HBOS,0.5286,0.0,0.5033,0.0
wine_benchmark_1240.csv,LOF,0.5351,0.0,0.5276,0.0
wine_benchmark_1240.csv,CBLOF,0.5123,0.0,0.5302,0.0
wine_benchmark_1241.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1241.csv,KNN,0.5431,0.0,0.5197,0.0
wine_benchmark_1241.csv,IForest,0.5261,0.0,0.5096,0.0
wine_benchmark_1241.csv,HBOS,0.5293,0.0,0.5339,0.0
wine_benchmark_1241.csv,LOF,0.5259,0.0,0.5021,0.0
wine_benchmark_1241.csv,CBLOF,0.5225,0.0,0.5102,0.0
wine_benchmark_1242.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1242.csv,KNN,0.5309,0.0,0.5186,0.0
wine_benchmark_1242.csv,IForest,0.5309,0.0,0.5072,0.0
wine_benchmark_1242.csv,HBOS,0.5379,0.0,0.4972,0.0
wine_benchmark_1242.csv,LOF,0.5239,0.0,0.4777,0.0
wine_benchmark_1242.csv,CBLOF,0.5205,0.0,0.4852,0.0
wine_benchmark_1243.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1243.csv,KNN,0.5385,0.0,0.519,0.0
wine_benchmark_1243.csv,IForest,0.5386,0.0,0.4989,0.0
wine_benchmark_1243.csv,HBOS,0.5244,0.0,0.515,0.0
wine_benchmark_1243.csv,LOF,0.535,0.0,0.4927,0.0
wine_benchmark_1243.csv,CBLOF,0.5174,0.0,0.4857,0.0
wine_benchmark_1244.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1244.csv,KNN,0.5188,0.0,0.573,0.0
wine_benchmark_1244.csv,IForest,0.5221,0.0,0.5235,0.0
wine_benchmark_1244.csv,HBOS,0.5221,0.0,0.5296,0.0
wine_benchmark_1244.csv,LOF,0.5221,0.0,0.5532,0.0
wine_benchmark_1244.csv,CBLOF,0.509,0.0,0.5559,0.0
wine_benchmark_1245.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1245.csv,KNN,0.5498,0.0,0.5407,0.0
wine_benchmark_1245.csv,IForest,0.5464,0.0,0.5251,0.0
wine_benchmark_1245.csv,HBOS,0.5226,0.0,0.5068,0.0
wine_benchmark_1245.csv,LOF,0.5225,0.0,0.4825,0.0
wine_benchmark_1245.csv,CBLOF,0.5192,0.0,0.5096,0.0
wine_benchmark_1246.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1246.csv,KNN,0.5511,0.0,0.5097,0.0
wine_benchmark_1246.csv,IForest,0.532,0.0,0.5528,0.0
wine_benchmark_1246.csv,HBOS,0.5257,0.0,0.5673,0.0
wine_benchmark_1246.csv,LOF,0.5352,0.0,0.5131,0.0
wine_benchmark_1246.csv,CBLOF,0.5289,0.0,0.5011,0.0
wine_benchmark_1247.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1247.csv,KNN,0.5205,0.0,0.5461,0.0
wine_benchmark_1247.csv,IForest,0.5205,0.0,0.5152,0.0
wine_benchmark_1247.csv,HBOS,0.5205,0.0,0.5018,0.0
wine_benchmark_1247.csv,LOF,0.5135,0.0,0.5313,0.0
wine_benchmark_1247.csv,CBLOF,0.5135,0.0,0.5333,0.0
wine_benchmark_1248.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1248.csv,KNN,0.5396,0.0,0.5597,0.0
wine_benchmark_1248.csv,IForest,0.5259,0.0,0.5231,0.0
wine_benchmark_1248.csv,HBOS,0.5293,0.0,0.5882,0.0
wine_benchmark_1248.csv,LOF,0.5464,0.0,0.5692,0.0
wine_benchmark_1248.csv,CBLOF,0.5259,0.0,0.5482,0.0
wine_benchmark_1249.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1249.csv,KNN,0.5539,0.0,0.5132,0.0
wine_benchmark_1249.csv,IForest,0.523,0.0,0.4979,0.0
wine_benchmark_1249.csv,HBOS,0.5298,0.0,0.5046,0.0
wine_benchmark_1249.csv,LOF,0.5539,0.0,0.5193,0.0
wine_benchmark_1249.csv,CBLOF,0.5401,0.0,0.5383,0.0
wine_benchmark_1250.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1250.csv,KNN,0.5384,0.0,0.5223,0.0
wine_benchmark_1250.csv,IForest,0.535,0.0,0.5142,0.0
wine_benchmark_1250.csv,HBOS,0.5215,0.0,0.5243,0.0
wine_benchmark_1250.csv,LOF,0.5485,0.0,0.5074,0.0
wine_benchmark_1250.csv,CBLOF,0.5182,0.0,0.5196,0.0
wine_benchmark_1251.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1251.csv,KNN,0.5498,0.0,0.4879,0.0
wine_benchmark_1251.csv,IForest,0.5225,0.0,0.4608,0.0
wine_benchmark_1251.csv,HBOS,0.5293,0.0,0.4655,0.0
wine_benchmark_1251.csv,LOF,0.5259,0.0,0.4669,0.0
wine_benchmark_1251.csv,CBLOF,0.5327,0.0,0.475,0.0
wine_benchmark_1252.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1252.csv,KNN,0.5218,0.0,0.5542,0.0
wine_benchmark_1252.csv,IForest,0.5286,0.0,0.5094,0.0
wine_benchmark_1252.csv,HBOS,0.5391,0.0,0.5264,0.0
wine_benchmark_1252.csv,LOF,0.525,0.0,0.5569,0.0
wine_benchmark_1252.csv,CBLOF,0.5038,0.0,0.5522,0.0
wine_benchmark_1253.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1253.csv,KNN,0.5519,0.0,0.6167,0.0
wine_benchmark_1253.csv,IForest,0.5182,0.0,0.5621,0.0
wine_benchmark_1253.csv,HBOS,0.5114,0.0,0.5459,0.0
wine_benchmark_1253.csv,LOF,0.5316,0.0,0.5749,0.0
wine_benchmark_1253.csv,CBLOF,0.5148,0.0,0.583,0.0
wine_benchmark_1254.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1254.csv,KNN,0.5334,0.0,0.4805,0.0
wine_benchmark_1254.csv,IForest,0.5137,0.0,0.5052,0.0
wine_benchmark_1254.csv,HBOS,0.5168,0.0,0.4801,0.0
wine_benchmark_1254.csv,LOF,0.5301,0.0,0.5063,0.0
wine_benchmark_1254.csv,CBLOF,0.5203,0.0,0.4951,0.0
wine_benchmark_1255.csv,ABOD,0.5342,0.0,0.7333,0.5
wine_benchmark_1255.csv,KNN,0.8402,0.0,0.6,0.25
wine_benchmark_1255.csv,IForest,0.8839,0.0,0.9667,0.0
wine_benchmark_1255.csv,HBOS,0.8839,0.0,0.9417,0.0
wine_benchmark_1255.csv,LOF,0.8839,0.0,0.9917,0.0
wine_benchmark_1255.csv,CBLOF,0.9713,0.0,0.9917,0.0
wine_benchmark_1256.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1256.csv,KNN,0.5464,0.0,0.4967,0.0
wine_benchmark_1256.csv,IForest,0.5396,0.0,0.4662,0.0
wine_benchmark_1256.csv,HBOS,0.5436,0.0,0.4777,0.0
wine_benchmark_1256.csv,LOF,0.5397,0.0,0.5075,0.0
wine_benchmark_1256.csv,CBLOF,0.5296,0.0,0.4852,0.0
wine_benchmark_1257.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1257.csv,KNN,0.5412,0.0,0.5605,0.0
wine_benchmark_1257.csv,IForest,0.5278,0.0,0.5544,0.0
wine_benchmark_1257.csv,HBOS,0.5311,0.0,0.5308,0.0
wine_benchmark_1257.csv,LOF,0.5345,0.0,0.5375,0.0
wine_benchmark_1257.csv,CBLOF,0.5177,0.0,0.5105,0.0
wine_benchmark_1258.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1258.csv,KNN,0.522,0.0,0.5628,0.0
wine_benchmark_1258.csv,IForest,0.5288,0.0,0.5257,0.0
wine_benchmark_1258.csv,HBOS,0.5425,0.0,0.4618,0.0
wine_benchmark_1258.csv,LOF,0.522,0.0,0.5672,0.0
wine_benchmark_1258.csv,CBLOF,0.5086,0.0,0.5139,0.0
wine_benchmark_1259.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1259.csv,KNN,0.549,0.0,0.5537,0.0
wine_benchmark_1259.csv,IForest,0.5351,0.0,0.5234,0.0
wine_benchmark_1259.csv,HBOS,0.5104,0.0,0.5122,0.0
wine_benchmark_1259.csv,LOF,0.5246,0.0,0.5565,0.0
wine_benchmark_1259.csv,CBLOF,0.5139,0.0,0.5079,0.0
wine_benchmark_1260.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1260.csv,KNN,0.5384,0.0,0.5587,0.0
wine_benchmark_1260.csv,IForest,0.5148,0.0,0.558,0.0
wine_benchmark_1260.csv,HBOS,0.5249,0.0,0.5594,0.0
wine_benchmark_1260.csv,LOF,0.5318,0.0,0.5169,0.0
wine_benchmark_1260.csv,CBLOF,0.5249,0.0,0.5216,0.0
wine_benchmark_1261.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1261.csv,KNN,0.5446,0.0,0.5871,0.0
wine_benchmark_1261.csv,IForest,0.5378,0.0,0.5722,0.0
wine_benchmark_1261.csv,HBOS,0.5249,0.0,0.532,0.0
wine_benchmark_1261.csv,LOF,0.5313,0.0,0.5273,0.0
wine_benchmark_1261.csv,CBLOF,0.541,0.0,0.5409,0.0
wine_benchmark_1262.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1262.csv,KNN,0.56,0.0,0.5333,0.0
wine_benchmark_1262.csv,IForest,0.5771,0.0,0.559,0.0
wine_benchmark_1262.csv,HBOS,0.5669,0.0,0.519,0.0
wine_benchmark_1262.csv,LOF,0.5396,0.0,0.5245,0.0
wine_benchmark_1262.csv,CBLOF,0.5466,0.0,0.5217,0.0
wine_benchmark_1263.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1263.csv,KNN,0.5531,0.0,0.527,0.0
wine_benchmark_1263.csv,IForest,0.5743,0.0,0.5182,0.0
wine_benchmark_1263.csv,HBOS,0.5426,0.0,0.527,0.0
wine_benchmark_1263.csv,LOF,0.5355,0.0,0.4924,0.0
wine_benchmark_1263.csv,CBLOF,0.5285,0.0,0.5141,0.0
wine_benchmark_1264.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1264.csv,KNN,0.568,0.0,0.5271,0.0
wine_benchmark_1264.csv,IForest,0.558,0.0,0.5736,0.0
wine_benchmark_1264.csv,HBOS,0.5512,0.0,0.5908,0.0
wine_benchmark_1264.csv,LOF,0.5546,0.0,0.5368,0.0
wine_benchmark_1264.csv,CBLOF,0.545,0.0,0.5632,0.0
wine_benchmark_1265.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1265.csv,KNN,0.5546,0.0,0.5682,0.0
wine_benchmark_1265.csv,IForest,0.5278,0.0,0.5365,0.0
wine_benchmark_1265.csv,HBOS,0.5211,0.0,0.5331,0.0
wine_benchmark_1265.csv,LOF,0.5278,0.0,0.5503,0.0
wine_benchmark_1265.csv,CBLOF,0.5378,0.0,0.551,0.0
wine_benchmark_1266.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1266.csv,KNN,0.5152,0.0,0.5206,0.0
wine_benchmark_1266.csv,IForest,0.5254,0.0,0.5324,0.0
wine_benchmark_1266.csv,HBOS,0.5016,0.0,0.5632,0.0
wine_benchmark_1266.csv,LOF,0.5084,0.0,0.5166,0.0
wine_benchmark_1266.csv,CBLOF,0.5088,0.0,0.5345,0.0
wine_benchmark_1267.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1267.csv,KNN,0.5673,0.0,0.4887,0.0
wine_benchmark_1267.csv,IForest,0.5339,0.0,0.5131,0.0
wine_benchmark_1267.csv,HBOS,0.5339,0.0,0.4881,0.0
wine_benchmark_1267.csv,LOF,0.5539,0.0,0.4874,0.0
wine_benchmark_1267.csv,CBLOF,0.5339,0.0,0.4725,0.0
wine_benchmark_1268.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1268.csv,KNN,0.5337,0.0,0.6134,0.0
wine_benchmark_1268.csv,IForest,0.5337,0.0,0.6242,0.0
wine_benchmark_1268.csv,HBOS,0.5409,0.0,0.5705,0.0
wine_benchmark_1268.csv,LOF,0.5229,0.0,0.5406,0.0
wine_benchmark_1268.csv,CBLOF,0.5301,0.0,0.5644,0.0
wine_benchmark_1269.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1269.csv,KNN,0.543,0.0,0.5529,0.0
wine_benchmark_1269.csv,IForest,0.5361,0.0,0.5184,0.0
wine_benchmark_1269.csv,HBOS,0.5327,0.0,0.5075,0.0
wine_benchmark_1269.csv,LOF,0.5327,0.0,0.5685,0.0
wine_benchmark_1269.csv,CBLOF,0.5361,0.0,0.538,0.0
wine_benchmark_1270.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1270.csv,KNN,0.5559,0.0,0.5774,0.0
wine_benchmark_1270.csv,IForest,0.5458,0.0,0.5311,0.0
wine_benchmark_1270.csv,HBOS,0.5525,0.0,0.5139,0.0
wine_benchmark_1270.csv,LOF,0.5492,0.0,0.5456,0.0
wine_benchmark_1270.csv,CBLOF,0.5288,0.0,0.5365,0.0
wine_benchmark_1271.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1271.csv,KNN,0.5763,0.0,0.4909,0.0
wine_benchmark_1271.csv,IForest,0.5357,0.0,0.4909,0.0
wine_benchmark_1271.csv,HBOS,0.539,0.0,0.4818,0.0
wine_benchmark_1271.csv,LOF,0.5424,0.0,0.5507,0.0
wine_benchmark_1271.csv,CBLOF,0.5525,0.0,0.4926,0.0
wine_benchmark_1272.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1272.csv,KNN,0.5771,0.0,0.4906,0.0
wine_benchmark_1272.csv,IForest,0.5464,0.0,0.5082,0.0
wine_benchmark_1272.csv,HBOS,0.5464,0.0,0.5062,0.0
wine_benchmark_1272.csv,LOF,0.5703,0.0,0.4797,0.0
wine_benchmark_1272.csv,CBLOF,0.5361,0.0,0.4865,0.0
wine_benchmark_1273.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1273.csv,KNN,0.5673,0.0,0.5475,0.0
wine_benchmark_1273.csv,IForest,0.5573,0.0,0.5718,0.0
wine_benchmark_1273.csv,HBOS,0.5373,0.0,0.5468,0.0
wine_benchmark_1273.csv,LOF,0.5608,0.0,0.5137,0.0
wine_benchmark_1273.csv,CBLOF,0.5573,0.0,0.5549,0.0
wine_benchmark_1274.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1274.csv,KNN,0.5385,0.0,0.5857,0.0
wine_benchmark_1274.csv,IForest,0.5455,0.0,0.5379,0.0
wine_benchmark_1274.csv,HBOS,0.549,0.0,0.5336,0.0
wine_benchmark_1274.csv,LOF,0.5244,0.0,0.5671,0.0
wine_benchmark_1274.csv,CBLOF,0.535,0.0,0.5649,0.0
wine_benchmark_1275.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1275.csv,KNN,0.5801,0.0,0.4894,0.0
wine_benchmark_1275.csv,IForest,0.5412,0.0,0.5064,0.0
wine_benchmark_1275.csv,HBOS,0.5346,0.0,0.5057,0.0
wine_benchmark_1275.csv,LOF,0.5572,0.0,0.5206,0.0
wine_benchmark_1275.csv,CBLOF,0.5605,0.0,0.484,0.0
wine_benchmark_1276.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1276.csv,KNN,0.5517,0.0,0.5386,0.0
wine_benchmark_1276.csv,IForest,0.5447,0.0,0.5297,0.0
wine_benchmark_1276.csv,HBOS,0.5303,0.0,0.5351,0.0
wine_benchmark_1276.csv,LOF,0.5445,0.0,0.5338,0.0
wine_benchmark_1276.csv,CBLOF,0.5373,0.0,0.5563,0.0
wine_benchmark_1277.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1277.csv,KNN,0.5717,0.0,0.5132,0.0
wine_benchmark_1277.csv,IForest,0.5586,0.0,0.5527,0.0
wine_benchmark_1277.csv,HBOS,0.5389,0.0,0.5246,0.0
wine_benchmark_1277.csv,LOF,0.5586,0.0,0.5065,0.0
wine_benchmark_1277.csv,CBLOF,0.5587,0.0,0.5533,0.0
wine_benchmark_1278.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1278.csv,KNN,0.5605,0.0,0.5014,0.0
wine_benchmark_1278.csv,IForest,0.5378,0.0,0.5231,0.0
wine_benchmark_1278.csv,HBOS,0.5443,0.0,0.5041,0.0
wine_benchmark_1278.csv,LOF,0.5475,0.0,0.4722,0.0
wine_benchmark_1278.csv,CBLOF,0.5378,0.0,0.4798,0.0
wine_benchmark_1279.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1279.csv,KNN,0.549,0.0,0.5624,0.0
wine_benchmark_1279.csv,IForest,0.5209,0.0,0.5365,0.0
wine_benchmark_1279.csv,HBOS,0.5314,0.0,0.5413,0.0
wine_benchmark_1279.csv,LOF,0.5595,0.0,0.5728,0.0
wine_benchmark_1279.csv,CBLOF,0.5244,0.0,0.5263,0.0
wine_benchmark_1280.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1280.csv,KNN,0.5539,0.0,0.5247,0.0
wine_benchmark_1280.csv,IForest,0.5367,0.0,0.4747,0.0
wine_benchmark_1280.csv,HBOS,0.5264,0.0,0.4955,0.0
wine_benchmark_1280.csv,LOF,0.5298,0.0,0.5009,0.0
wine_benchmark_1280.csv,CBLOF,0.5436,0.0,0.5257,0.0
wine_benchmark_1281.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1281.csv,KNN,0.5436,0.0,0.5798,0.0
wine_benchmark_1281.csv,IForest,0.5436,0.0,0.5155,0.0
wine_benchmark_1281.csv,HBOS,0.5333,0.0,0.5216,0.0
wine_benchmark_1281.csv,LOF,0.523,0.0,0.5553,0.0
wine_benchmark_1281.csv,CBLOF,0.5264,0.0,0.5532,0.0
wine_benchmark_1282.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_1282.csv,KNN,0.5664,0.0,0.5324,0.0
wine_benchmark_1282.csv,IForest,0.5367,0.0,0.5139,0.0
